# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = gauss_model
# start_datetime = 2024-03-21 15:26:23 UTC
# method = sample (Default)
#   sample
#     num_samples = 50000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file =  (Default)
# init = 2 (Default)
# random
#   seed = 1757963710 (Default)
# output
#   file = examples\randomwalk\gaussMCMC.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.33.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,step,x
-0.691937,0.836991,1.28819,1,3,0,0.698117,1.17638,10
-0.0291123,1,1.28819,1,3,0,0.461388,0.241298,-10
-0.0410486,0.929974,1.28819,2,3,0,0.277019,0.286526,10
-0.0410486,0.874337,1.28819,1,3,0,0.468489,0.286526,10
-1.1169e-005,0.993468,1.28819,2,3,0,0.0690589,0.00472631,-10
-0.241948,0.866742,1.28819,2,3,0,0.578356,-0.695626,-10
-0.0897446,1,1.28819,1,1,0,0.205235,-0.423662,-10
-0.0139283,1,1.28819,2,3,0,0.0635892,-0.166903,-10
-0.199973,0.952193,1.28819,1,3,0,0.200092,-0.632413,-10
-0.090218,1,1.28819,2,3,0,0.171284,0.424778,10
-0.0148513,0.999694,1.28819,2,3,0,0.0967692,-0.172344,-10
-0.0770297,0.915051,1.28819,2,3,0,0.331937,-0.392504,-10
-0.138833,0.978388,1.28819,1,1,0,0.158884,-0.52694,-10
-0.138833,0.700985,1.28819,1,1,0,0.790989,-0.52694,-10
-0.0712954,0.900289,1.28819,2,3,0,0.623692,-0.377612,-10
-0.399475,0.890458,1.28819,1,1,0,0.404213,-0.89384,-10
-0.337146,1,1.28819,1,1,0,0.488047,-0.821153,-10
-0.0811311,1,1.28819,1,1,0,0.255948,-0.402818,-10
-0.00329023,1,1.28819,1,3,0,0.0540936,-0.0811201,-10
-0.0826048,0.97761,1.28819,1,3,0,0.0967756,0.40646,10
-0.892597,0.783585,1.28819,2,3,0,1.22155,-1.33611,-10
-0.0960193,1,1.28819,1,1,0,0.611763,-0.438222,-10
-0.181584,0.761843,1.28819,2,3,0,1.08669,-0.602633,-10
-0.114863,0.859022,1.28819,2,3,0,0.895312,-0.479297,-10
-0.114863,0.177563,1.28819,1,3,0,6.82167,-0.479297,-10
-0.728917,0.804864,1.28819,1,1,0,0.734494,-1.20741,-10
-1.16989,0.855649,1.28819,1,1,0,1.37374,-1.52964,-10
-0.840825,1,1.28819,2,3,0,1.30823,-1.29678,-10
-0.12999,0.723149,1.28819,2,3,0,2.48165,-0.509882,-10
-0.0877077,0.81769,1.28819,2,3,0,0.843867,-0.418826,-10
-0.0515823,1,1.28819,1,1,0,0.088868,-0.321193,-10
-0.316188,0.795285,1.28819,2,3,0,1.04078,-0.79522,-10
-0.760412,0.951556,1.28819,2,3,0,0.826995,-1.23322,-10
-0.19701,1,1.28819,1,1,0,0.586337,-0.62771,-10
-0.279532,0.990416,1.28819,2,3,0,0.338584,-0.747706,-10
-0.667297,0.580783,1.28819,2,3,0,2.8908,-1.15525,-10
-1.27632,0.806297,1.28819,1,1,0,1.44329,-1.5977,-10
-0.675406,1,1.28819,1,1,0,1.23427,-1.16224,-10
-0.000338453,1,1.28819,1,3,0,0.47172,-0.0260174,-10
-0.0104674,0.996135,1.28819,2,3,0,0.0166151,0.144689,-10
-0.0842442,0.979264,1.28819,2,3,0,0.123542,-0.410473,-10
-0.0166374,1,1.28819,2,3,0,0.0859278,0.182414,-10
-0.00227975,1,1.28819,1,1,0,0.0116318,0.0675241,-10
-0.840463,0.79775,1.28819,1,3,0,0.874947,1.29651,10
-0.0534063,0.943137,1.28819,2,3,0,1.13719,-0.326822,-10
-0.685128,0.648536,1.28819,2,3,0,1.94144,-1.17058,-10
-0.306458,1,1.28819,2,3,0,0.587187,0.78289,10
-0.00445906,0.939553,1.28819,2,3,0,0.605748,0.0944358,-10
-0.203506,0.94552,1.28819,1,3,0,0.231491,-0.637975,-10
-0.0957695,0.864877,1.28819,2,3,0,0.880912,-0.437652,-10
-1.86107,0.63054,1.28819,1,3,0,1.86683,-1.92929,-10
-1.08111,1,1.28819,2,3,0,1.60213,1.47045,10
-0.00247785,0.834699,1.28819,2,3,0,2.05641,-0.0703968,-10
-0.0243182,0.993598,1.28819,1,3,0,0.0307626,0.220536,-10
-0.299923,0.911605,1.28819,2,3,0,0.482499,-0.774497,-10
-0.239232,1,1.28819,1,1,0,0.354862,-0.691711,-10
-0.0213083,0.921234,1.28819,2,3,0,0.616983,-0.206438,-10
-0.262186,0.938811,1.28819,1,3,0,0.262197,-0.724135,-10
-2.33356,0.708269,1.28819,2,3,0,2.33651,-2.16035,-10
-0.817882,1,1.28819,2,3,0,2.06624,1.27897,10
-0.0709153,1,1.28819,2,3,0,0.553813,0.376604,10
-0.229071,0.974833,1.28819,2,3,0,0.263972,-0.676861,-10
-0.0338716,1,1.28819,1,1,0,0.161422,-0.260275,-10
-0.0493895,0.994529,1.28819,1,1,0,0.0593932,-0.314291,-10
-0.0145153,1,1.28819,1,1,0,0.0392291,-0.170384,-10
-0.0984833,0.978508,1.28819,2,3,0,0.138557,0.443809,10
-0.0598714,1,1.28819,1,1,0,0.101333,0.346039,10
-8.44216e-008,0.984891,1.28819,2,3,0,0.123577,0.000410905,-10
-0.0131033,0.996391,1.28819,1,3,0,0.0138848,0.161884,-10
-0.213097,0.944348,1.28819,1,3,0,0.25719,-0.652835,-10
-0.137715,1,1.28819,1,1,0,0.225789,-0.524814,-10
-0.00030521,0.959124,1.28819,2,3,0,0.306553,-0.0247067,-10
-1.35761,0.695136,1.28819,1,3,0,1.44865,1.64779,10
-0.00261814,0.802048,1.28819,2,3,0,2.5995,-0.0723622,-10
-0.0424631,0.98952,1.28819,1,3,0,0.0425229,-0.291421,-10
-0.618413,0.859672,1.28819,1,3,0,0.618831,-1.11213,-10
-0.0598157,0.972246,1.28819,1,3,0,0.580456,0.345878,10
-1.39389,0.704067,1.28819,1,3,0,1.40115,1.66966,10
-0.303994,1,1.28819,2,3,0,1.38352,-0.779735,-10
-0.00495111,1,1.28819,1,3,0,0.204152,-0.0995099,-10
-0.000107697,0.999455,1.28819,2,3,0,0.00646933,0.0146763,-10
-0.285833,0.875626,1.28819,2,3,0,0.555752,-0.756086,-10
-0.108206,1,1.28819,1,1,0,0.244037,-0.4652,-10
-1.68033,0.661357,1.28819,1,3,0,2.0355,1.83321,10
-0.342013,0.900262,1.28819,2,3,0,1.86514,-0.827058,-10
-1.06211,0.77525,1.28819,1,1,0,1.1187,-1.45747,-10
-0.094535,0.934874,1.28819,2,3,0,1.12123,0.434822,10
-0.272727,0.938948,1.28819,1,1,0,0.289602,0.738548,10
-1.00688,0.377778,1.28819,2,3,0,4.78033,1.41907,10
-0.4121,1,1.28819,1,1,0,0.882248,0.907855,10
-0.0250306,0.985297,1.28819,1,3,0,0.360054,-0.223743,-10
-8.15968e-005,0.991989,1.28819,2,3,0,0.0566369,-0.0127747,-10
-0.18831,0.949712,1.28819,1,3,0,0.198172,-0.613694,-10
-1.69571,0.586901,1.28819,1,1,0,1.69765,-1.84158,-10
-0.0391098,1,1.28819,1,3,0,1.13393,-0.279678,-10
-0.000503141,0.995329,1.28819,2,3,0,0.05381,0.0317219,-10
-0.00461229,0.995305,1.28819,2,3,0,0.0173672,0.0960447,-10
-0.00136591,1,1.28819,2,3,0,0.0036705,0.0522668,-10
-0.725999,0.822049,1.28819,1,3,0,0.757978,1.20499,10
-0.0425475,1,1.28819,1,3,0,0.485711,0.29171,10
-0.0540521,0.995941,1.28819,1,1,0,0.0675509,0.328792,10
-0.223103,0.839501,1.28819,2,3,0,0.813617,0.667986,10
-0.295575,0.974705,1.28819,1,1,0,0.364885,0.768862,10
-0.244007,1,1.28819,1,1,0,0.356564,0.69858,10
-0.802744,0.914578,1.28819,2,3,0,0.929649,-1.26708,-10
-0.0356953,1,1.28819,1,3,0,0.535399,-0.26719,-10
-0.640288,0.676957,1.28819,2,3,0,1.72065,-1.13163,-10
-0.128357,1,1.28819,2,3,0,0.650392,0.506669,10
-0.128357,0.961626,1.28819,1,1,0,0.232613,0.506669,10
-0.128357,0.562824,1.28819,1,3,0,2.06682,0.506669,10
-0.128357,0.656434,1.28819,1,1,0,0.898441,0.506669,10
-0.54005,0.937944,1.28819,2,3,0,0.554507,1.03928,10
-0.0295561,0.956821,1.28819,2,3,0,0.621979,-0.24313,-10
-0.000976746,1,1.28819,1,3,0,0.0197109,-0.0441983,-10
-0.0152372,0.990187,1.28819,2,3,0,0.0418198,-0.174569,-10
-0.0152372,0.857824,1.28819,1,3,0,0.393984,-0.174569,-10
-0.407008,0.901009,1.28819,1,3,0,0.409856,-0.902229,-10
-0.0105168,0.959406,1.28819,2,3,0,0.521356,0.14503,-10
-0.114722,0.963831,1.28819,1,1,0,0.11473,0.479003,10
-0.0701543,1,1.28819,1,1,0,0.118369,0.374578,10
-0.119628,0.994221,1.28819,2,3,0,0.138542,0.489139,10
-0.000423912,0.962589,1.28819,2,3,0,0.271759,0.0291174,-10
-0.312127,0.918485,1.28819,1,3,0,0.326604,0.790097,10
-0.00452397,0.965072,1.28819,2,3,0,0.424909,-0.0951207,-10
-0.0690162,0.978133,1.28819,2,3,0,0.0998841,0.371527,10
-0.120938,0.981812,1.28819,1,1,0,0.13923,0.491809,10
-0.120938,0.798666,1.28819,1,1,0,0.538148,0.491809,10
-0.120938,0.941226,1.28819,1,1,0,0.257068,0.491809,10
-1.05115,0.768692,1.28819,2,3,0,1.56928,-1.44993,-10
-0.0190201,0.69877,1.28819,2,3,0,2.69383,-0.195039,-10
-0.657404,0.837849,1.28819,1,3,0,0.757084,1.14665,10
-0.114401,1,1.28819,1,1,0,0.472611,0.478332,10
-0.224017,0.98733,1.28819,2,3,0,0.229987,-0.669354,-10
-0.470003,0.916712,1.28819,1,1,0,0.522501,-0.969539,-10
-3.4136,0.353232,1.28819,1,1,0,3.42833,-2.61289,-10
-2.33527,1,1.28819,1,1,0,3.72115,-2.16115,-10
-1.94913,1,1.28819,1,1,0,2.83488,-1.9744,-10
-1.462,1,1.28819,1,1,0,2.22966,-1.70997,-10
-2.03168,0.817588,1.28819,1,1,0,2.47477,-2.01578,-10
-2.21601,0.936914,1.28819,1,1,0,2.90808,-2.10523,-10
-1.23567,1,1.28819,2,3,0,1.89985,1.57205,10
-0.0469323,0.758293,1.28819,2,3,0,2.73436,0.306373,10
-0.1548,0.962584,1.28819,1,1,0,0.162068,0.556417,10
-0.00332832,0.996747,1.28819,1,3,0,0.122404,-0.0815883,-10
-0.0193325,0.997208,1.28819,2,3,0,0.0195358,-0.196634,-10
-0.00685071,1,1.28819,1,1,0,0.0161695,-0.117053,-10
-0.0574231,0.985173,1.28819,1,3,0,0.0739707,0.33889,10
-0.183591,0.980029,1.28819,2,3,0,0.210976,-0.605955,-10
-1.18264,0.702447,1.28819,1,1,0,1.19117,-1.53794,-10
-0.0447665,0.903231,1.28819,2,3,0,1.44115,0.299221,10
-0.0447665,0.877201,1.28819,1,1,0,0.284723,0.299221,10
-6.57494e-008,1,1.28819,1,3,0,0.031635,0.000362628,-10
-0.150168,0.913599,1.28819,2,3,0,0.362092,-0.548028,-10
-1.13495,0.705997,1.28819,1,1,0,1.13898,-1.50662,-10
-1.67248,0.826936,1.28819,1,1,0,2.00574,-1.82892,-10
-0.289471,0.907901,1.28819,2,3,0,1.77806,0.760882,10
-0.925466,0.798645,1.28819,1,1,0,0.971884,1.36049,10
-0.170326,1,1.28819,2,3,0,0.962553,-0.583655,-10
-0.170326,0.575183,1.28819,1,3,0,1.55308,-0.583655,-10
-0.275068,0.771451,1.28819,2,3,0,1.38003,-0.741712,-10
-1.50499,0.64739,1.28819,1,1,0,1.52426,-1.73493,-10
-3.10616,0.567764,1.28819,1,1,0,3.46311,-2.49245,-10
-0.0413887,1,1.28819,1,3,0,2.09191,-0.287711,-10
-0.0897837,0.983037,1.28819,1,1,0,0.0992439,-0.423754,-10
-1.16704e-006,0.977307,1.28819,2,3,0,0.186061,-0.00152777,-10
-1.16704e-006,0.595785,1.28819,1,3,0,1.38729,-0.00152777,-10
-0.456608,0.882677,1.28819,1,3,0,0.484018,-0.955623,-10
-0.104386,1,1.28819,1,1,0,0.343162,-0.456916,-10
-0.104869,0.999829,1.28819,1,1,0,0.141701,-0.457971,-10
-0.104869,0.497351,1.28819,1,3,0,1.86264,-0.457971,-10
-0.201111,0.966549,1.28819,1,1,0,0.227304,-0.634209,-10
-0.858261,0.903853,1.28819,2,3,0,0.88043,-1.31016,-10
-1.59007,0.772045,1.28819,1,1,0,1.80948,-1.7833,-10
-0.179405,1,1.28819,1,1,0,1.09344,-0.599007,-10
-1.31292,0.669836,1.28819,1,1,0,1.31838,-1.62044,-10
-0.146222,0.930888,1.28819,2,3,0,1.32595,0.540782,10
-0.00312698,0.996935,1.28819,1,3,0,0.11558,-0.079082,-10
-0.0383322,0.974758,1.28819,2,3,0,0.109477,-0.276883,-10
-0.0470359,0.996928,1.28819,1,1,0,0.0594045,-0.306711,-10
-0.438454,0.893969,1.28819,1,3,0,0.557828,0.936434,10
-0.000574276,1,1.28819,1,3,0,0.304095,0.0338903,-10
-0.260374,0.930685,1.28819,1,3,0,0.281649,-0.721629,-10
-0.260374,0.713085,1.28819,1,1,0,0.903502,-0.721629,-10
-0.260374,0.652748,1.28819,1,1,0,1.05751,-0.721629,-10
-0.512236,0.907533,1.28819,2,3,0,0.878768,1.01216,10
-0.512236,0.453545,1.28819,1,1,0,1.9955,1.01216,10
-0.241056,1,1.28819,1,1,0,0.472328,0.694343,10
-0.0926433,0.764756,1.28819,2,3,0,1.23018,0.430449,10
-0.243273,0.724316,1.28819,2,3,0,1.29034,0.697529,10
-0.0258474,1,1.28819,2,3,0,0.166596,0.227365,-10
-0.0943836,0.976062,1.28819,1,1,0,0.0979254,0.434473,10
-0.0373663,1,1.28819,1,1,0,0.0817731,0.273373,10
-0.279806,0.936326,1.28819,2,3,0,0.403325,-0.748073,-10
-3.1875,0.555233,1.28819,2,3,0,3.97012,2.52488,10
-0.0919946,0.930061,1.28819,1,3,0,2.57604,-0.42894,-10
-0.180666,0.989713,1.28819,2,3,0,0.185569,0.601109,10
-8.24479e-005,0.974205,1.28819,2,3,0,0.286556,-0.0128412,-10
-1.37585,0.471105,1.28819,2,3,0,3.28444,1.65882,10
-0.125842,0.942969,1.28819,1,3,0,1.27884,-0.501682,-10
-0.53891,0.92187,1.28819,2,3,0,0.671142,1.03818,10
-0.0146504,0.884816,1.28819,2,3,0,1.13966,0.171175,-10
-0.622538,0.705138,1.28819,2,3,0,1.50865,1.11583,10
-0.551247,1,1.28819,1,1,0,0.78222,1.05,10
-0.393479,1,1.28819,1,1,0,0.614215,0.887106,10
-0.0133731,0.907513,1.28819,2,3,0,0.857003,0.163543,-10
-0.248078,0.921037,1.28819,2,3,0,0.369397,-0.704383,-10
-0.109334,1,1.28819,1,1,0,0.223164,-0.467619,-10
-0.00937134,0.963008,1.28819,2,3,0,0.279657,-0.136904,-10
-0.556329,0.863562,1.28819,1,3,0,0.566803,-1.05483,-10
-0.117339,1,1.28819,1,1,0,0.412016,-0.484435,-10
-0.0256945,0.899337,1.28819,2,3,0,0.491122,-0.226691,-10
-0.88578,0.795733,1.28819,1,3,0,0.895201,-1.331,-10
-0.677313,1,1.28819,2,3,0,1.02388,-1.16388,-10
-0.389288,1,1.28819,1,1,0,0.679132,-0.88237,-10
-0.389288,0.815175,1.28819,1,1,0,0.842723,-0.88237,-10
-1.49468,0.676527,1.28819,1,1,0,1.54464,-1.72898,-10
-1.60201,0.962768,1.28819,1,1,0,2.11508,-1.78998,-10
-0.394762,1,1.28819,2,3,0,1.22211,-0.888552,-10
-0.473459,0.972562,1.28819,1,1,0,0.602229,-0.973097,-10
-0.473459,0.523364,1.28819,1,1,0,1.69935,-0.973097,-10
-0.146298,1,1.28819,1,1,0,0.380945,-0.540922,-10
-0.016477,1,1.28819,1,1,0,0.100592,-0.181532,-10
-0.016477,0.811402,1.28819,1,3,0,0.535369,-0.181532,-10
-0.387901,0.874778,1.28819,2,3,0,0.596147,0.880796,10
-0.106661,1,1.28819,1,1,0,0.303167,0.461868,10
-0.0158242,1,1.28819,1,1,0,0.0751896,0.1779,-10
-0.721983,0.670022,1.28819,2,3,0,1.73786,1.20165,10
-0.721983,0.74315,1.28819,1,1,0,1.43022,1.20165,10
-0.992985,0.908641,1.28819,1,1,0,1.21299,1.40924,10
-0.559937,1,1.28819,1,1,0,0.987174,1.05824,10
-0.50287,1,1.28819,1,1,0,0.709497,1.00287,10
-0.377405,0.9325,1.28819,2,3,0,0.936425,-0.868798,-10
-0.0827084,0.833942,1.28819,2,3,0,1.23464,-0.406715,-10
-3.07978,0.459828,1.28819,1,3,0,3.11607,-2.48185,-10
-2.37314,1,1.28819,1,1,0,3.57494,-2.17859,-10
-0.426197,1,1.28819,1,1,0,1.71357,-0.923252,-10
-0.0877257,1,1.28819,1,1,0,0.314326,-0.418869,-10
-0.130185,0.985102,1.28819,1,1,0,0.155844,-0.510264,-10
-0.203324,0.991492,1.28819,2,3,0,0.203656,0.637689,10
-0.0453124,1,1.28819,2,3,0,0.200628,-0.30104,-10
-0.0147316,0.950979,1.28819,2,3,0,0.217073,-0.171648,-10
-0.154875,0.956338,1.28819,2,3,0,0.241124,0.556551,10
-0.0534131,1,1.28819,2,3,0,0.13755,-0.326843,-10
-0.0234165,0.962839,1.28819,2,3,0,0.224525,-0.216409,-10
-0.0234165,0.819312,1.28819,1,3,0,0.515766,-0.216409,-10
-0.009214,1,1.28819,1,1,0,0.0202465,-0.13575,-10
-0.204929,0.925154,1.28819,2,3,0,0.365281,0.640202,10
-0.000376806,1,1.28819,1,3,0,0.141678,0.027452,-10
-0.440498,0.805558,1.28819,2,3,0,0.911524,0.938614,10
-0.0382194,1,1.28819,1,1,0,0.298284,0.276476,10
-1.15949,0.743366,1.28819,1,3,0,1.16966,1.52282,10
-0.0945322,0.953964,1.28819,1,3,0,1.0574,-0.434815,-10
-0.29314,0.969835,1.28819,2,3,0,0.334113,0.76569,10
-0.543084,0.97181,1.28819,2,3,0,0.618025,1.04219,10
-0.112766,1,1.28819,1,1,0,0.401126,0.474902,10
-2.52607e-006,0.971557,1.28819,2,3,0,0.234124,0.0022477,-10
-0.271004,0.928278,1.28819,1,3,0,0.287796,-0.736213,-10
-0.0126165,1,1.28819,1,3,0,0.1808,-0.158849,-10
-0.393786,0.903329,1.28819,1,3,0,0.397402,-0.887452,-10
-0.0178948,0.964727,1.28819,2,3,0,0.567895,0.189181,-10
-0.858138,0.689338,1.28819,2,3,0,1.68507,-1.31007,-10
-0.344078,1,1.28819,1,1,0,0.746664,-0.829551,-10
-0.028315,0.985547,1.28819,1,3,0,0.31425,0.23797,-10
-1.24393,0.59317,1.28819,2,3,0,2.42007,-1.5773,-10
-0.476395,1,1.28819,1,1,0,1.06602,-0.97611,-10
-0.299674,1,1.28819,1,1,0,0.4982,-0.774176,-10
-0.295346,1,1.28819,1,1,0,0.401925,-0.768565,-10
-0.295346,0.368935,1.28819,1,3,0,4.34571,-0.768565,-10
-0.534083,0.919065,1.28819,1,1,0,0.610797,-1.03352,-10
-0.0304591,0.981678,1.28819,1,3,0,0.46284,0.246816,-10
-0.256364,0.936967,1.28819,2,3,0,0.379906,-0.716051,-10
-0.729352,0.84602,1.28819,1,1,0,0.775746,-1.20777,-10
-0.43323,1,1.28819,1,1,0,0.742392,-0.930838,-10
-4.82108,0.211992,1.28819,1,1,0,4.82123,-3.10518,-10
-0.000200155,1,1.28819,1,3,0,3.39665,-0.0200077,-10
-0.251607,0.933015,1.28819,1,3,0,0.269959,0.709376,10
-0.380455,0.985157,1.28819,2,3,0,0.380634,-0.872301,-10
-0.380455,0.413234,1.28819,1,1,0,2.00665,-0.872301,-10
-1.11163,0.903833,1.28819,2,3,0,1.24723,1.49106,10
-0.711643,1,1.28819,2,3,0,0.972055,-1.19302,-10
-0.601525,1,1.28819,1,1,0,0.870195,-1.09684,-10
-1.9234,0.822843,1.28819,2,3,0,2.21037,1.96132,10
-1.06094,1,1.28819,1,1,0,1.89362,1.45667,10
-0.594123,1,1.28819,1,1,0,1.05149,1.09007,10
-0.00569289,1,1.28819,1,3,0,0.402086,0.106704,-10
-1.5003,0.485169,1.28819,2,3,0,3.2357,1.73223,10
-0.450852,1,1.28819,1,1,0,1.19841,0.949581,10
-3.91042,0.469909,1.28819,2,3,0,5.1447,-2.79658,-10
-3.91042,0.523967,1.28819,1,1,0,6.24318,-2.79658,-10
-2.61353,1,1.28819,1,1,0,4.2129,-2.28628,-10
-0.322132,1,1.28819,1,1,0,1.80971,-0.802661,-10
-1.66239,0.75932,1.28819,2,3,0,2.17835,1.8234,10
-0.0380999,0.965612,1.28819,1,3,0,1.32028,-0.276043,-10
-0.120575,0.988526,1.28819,2,3,0,0.126753,-0.491071,-10
-1.15288,0.694235,1.28819,1,1,0,1.15364,-1.51847,-10
-0.961605,1,1.28819,1,1,0,1.39899,-1.3868,-10
-3.73884,0.37463,1.28819,1,1,0,3.86013,-2.73453,-10
-0.276449,0.87821,1.28819,1,3,0,3.35845,0.743571,10
-0.436118,0.945117,1.28819,1,1,0,0.514215,0.933936,10
-1.40434,0.710142,1.28819,1,1,0,1.47372,1.67591,10
-0.156885,1,1.28819,1,1,0,0.96503,0.560151,10
-0.0360645,1,1.28819,2,3,0,0.153513,-0.268568,-10
-0.0360645,0.593468,1.28819,1,3,0,1.58771,-0.268568,-10
-0.0699847,0.896917,1.28819,2,3,0,0.414657,-0.374125,-10
-0.0976869,0.990254,1.28819,1,1,0,0.118848,-0.442011,-10
-0.0181016,0.955316,1.28819,2,3,0,0.303591,-0.190271,-10
-0.0181016,0.72274,1.28819,1,3,0,0.833097,-0.190271,-10
-2.0891,0.4542,1.28819,2,3,0,3.69744,2.04407,10
-0.141838,1,1.28819,1,3,0,1.40225,0.532612,10
-0.355212,0.927342,1.28819,1,1,0,0.384072,0.842867,10
-0.0128588,1,1.28819,1,3,0,0.236831,0.160367,-10
-0.330404,0.890293,1.28819,2,3,0,0.513295,-0.812901,-10
-0.433753,0.964123,1.28819,1,1,0,0.536874,-0.9314,-10
-0.854836,0.861687,1.28819,1,1,0,0.961154,-1.30754,-10
-0.0249929,0.714911,1.28819,2,3,0,2.32011,-0.223575,-10
-0.193868,0.969572,1.28819,2,3,0,0.194467,-0.622685,-10
-0.193868,0.953556,1.28819,1,1,0,0.333318,-0.622685,-10
-0.00195956,1,1.28819,1,3,0,0.1311,-0.0626028,-10
-0.206175,0.944596,1.28819,1,3,0,0.228402,0.642145,10
-0.0437524,0.904283,1.28819,2,3,0,0.667698,0.295812,10
-0.192362,0.948819,1.28819,1,1,0,0.196966,0.620261,10
-0.213245,0.992645,1.28819,1,1,0,0.278302,0.653062,10
-0.0639102,1,1.28819,2,3,0,0.170219,0.35752,10
-0.00766497,0.998162,1.28819,2,3,0,0.0746179,-0.123814,-10
-0.0266015,0.997207,1.28819,2,3,0,0.0277199,-0.230658,-10
-0.690765,0.838495,1.28819,1,3,0,0.695334,-1.17538,-10
-0.690765,0.398047,1.28819,1,1,0,2.43863,-1.17538,-10
-0.690765,0.833764,1.28819,1,1,0,1.20682,-1.17538,-10
-0.672758,1,1.28819,1,1,0,0.919621,-1.15996,-10
-0.0114984,0.930879,1.28819,2,3,0,0.90157,0.151647,-10
-0.0340378,0.97122,1.28819,2,3,0,0.137195,0.260913,10
-0.389767,0.881828,1.28819,1,1,0,0.389768,0.882912,10
-2.03907,0.558183,1.28819,1,1,0,2.06908,2.01944,10
-0.474927,1,1.28819,2,3,0,1.53798,0.974604,10
-3.11032,0.393894,1.28819,1,1,0,3.13136,2.49412,10
-0.136583,1,1.28819,1,3,0,2.07434,0.522653,10
-0.204448,0.976294,1.28819,1,1,0,0.244206,0.63945,10
-0.204448,0.845283,1.28819,1,1,0,0.543183,0.63945,10
-0.000521322,0.972671,1.28819,2,3,0,0.309927,-0.03229,-10
-0.0319297,0.991175,1.28819,1,3,0,0.0359267,0.252704,10
-0.0319297,0.766134,1.28819,1,3,0,0.691832,0.252704,10
-0.526452,0.877846,1.28819,1,3,0,0.527263,1.02611,10
-0.632591,0.987724,1.28819,2,3,0,0.804166,1.1248,10
-0.926533,0.901302,1.28819,1,1,0,1.11291,1.36127,10
-0.98096,0.993648,1.28819,2,3,0,1.3007,1.40069,10
-2.10153,0.672908,1.28819,1,1,0,2.32787,2.05013,10
-0.273249,1,1.28819,1,1,0,1.46199,0.739254,10
-0.0239866,1,1.28819,1,1,0,0.185131,0.219028,-10
-0.071363,0.983391,1.28819,1,1,0,0.0755142,0.377791,10
-0.071363,0.523015,1.28819,1,3,0,1.70676,0.377791,10
-0.481781,0.930296,1.28819,2,3,0,0.484659,0.981612,10
-0.444245,1,1.28819,1,1,0,0.620222,0.942597,10
-0.236239,1,1.28819,2,3,0,0.379702,-0.68737,-10
-0.150893,1,1.28819,1,1,0,0.248884,-0.549351,-10
-0.223466,0.991557,1.28819,2,3,0,0.223486,0.668529,10
-0.180229,1,1.28819,1,1,0,0.266044,0.600382,10
-0.00426683,0.977724,1.28819,2,3,0,0.286927,-0.0923778,-10
-0.00426683,0.944531,1.28819,1,3,0,0.145021,-0.0923778,-10
-0.224881,0.939944,1.28819,1,3,0,0.254381,0.670643,10
-0.374992,0.982772,1.28819,2,3,0,0.436459,0.866016,10
-0.758613,0.873175,1.28819,1,1,0,0.848846,1.23176,10
-0.333276,1,1.28819,2,3,0,0.651072,-0.816427,-10
-0.84427,0.834729,1.28819,1,1,0,0.911408,-1.29944,-10
-0.285713,1,1.28819,2,3,0,0.696597,-0.755927,-10
-0.285713,0.419449,1.28819,1,1,0,1.8762,-0.755927,-10
-0.441444,0.946434,1.28819,1,1,0,0.523134,-0.939621,-10
-0.49958,0.979657,1.28819,1,1,0,0.647497,-0.99958,-10
-0.113463,1,1.28819,1,1,0,0.374989,-0.476368,-10
-0.419664,0.617709,1.28819,2,3,0,1.99131,-0.916148,-10
-0.558504,0.952102,1.28819,1,1,0,0.68858,-1.05689,-10
-0.558504,0.258434,1.28819,1,1,0,3.04556,-1.05689,-10
-0.0098441,1,1.28819,1,3,0,0.374675,-0.140315,-10
-0.0098441,0.852224,1.28819,1,3,0,0.407169,-0.140315,-10
-0.646299,0.838957,1.28819,1,3,0,0.725533,1.13692,10
-0.0448252,0.953448,1.28819,2,3,0,0.714668,-0.299417,-10
-0.000158702,0.992257,1.28819,2,3,0,0.0806251,-0.0178158,-10
-0.00403551,0.998966,1.28819,1,3,0,0.00406107,-0.0898389,-10
-0.397245,0.89662,1.28819,1,3,0,0.440798,0.891342,10
-0.0341427,0.97347,1.28819,2,3,0,0.422178,-0.261315,-10
-0.00539964,0.972766,1.28819,2,3,0,0.129704,-0.10392,-10
-0.0614599,0.980377,1.28819,1,1,0,0.0614604,-0.350599,-10
-0.00360493,0.995162,1.28819,2,3,0,0.0845079,0.0849109,-10
